irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ColPhysicalDescription|NarNarrative|ComName_tab|SciName|ColSum|ColCollectionDates|LocalSum|SpePreparation|DimHeight|DimDiameter|DimLengthUnit|ParentSum|MulDescription|NumMulFiles
530500|NEWHM : 2016.H3.55|Natural Sciences|Botany|Fungi|1|fungi|model fungi|"Model of fungi labelled ""Ag. fascicularis"" and ""Bufderliger Gchnefetfopf"". Number 55 of 91, Box Q, collection NEWHM:2016.H3"||Fungus, Mushroom, Toadstool|Fungi : : : :|||||57|35|mm|[NEWHM : 2016.H3] fungi, Fungus, Mushroom, Toadstool, Fungi||1
530501|NEWHM : 2016.H3.56|Natural Sciences|Botany|Fungi|1|fungi|model fungi|Model of fungi unlabelled. Number 56 of 91, Box Q, collection NEWHM:2016.H3||Fungus, Mushroom, Toadstool|Fungi : : : :|||||45|28|mm|[NEWHM : 2016.H3] fungi, Fungus, Mushroom, Toadstool, Fungi||1
530502|NEWHM : 2016.H3.57|Natural Sciences|Botany|Fungi|1|fungi|model fungi|Model of fungi unlabelled. Number 57 of 91, Box Q, collection NEWHM:2016.H3||Fungus, Mushroom, Toadstool|Fungi : : : :|||||35|35|mm|[NEWHM : 2016.H3] fungi, Fungus, Mushroom, Toadstool, Fungi||1
530503|NEWHM : 2016.H3.58|Natural Sciences|Botany|Fungi|1|fungi|model fungi|Model of fungi unlabelled. Number 58 of 91, Box Q, collection NEWHM:2016.H3||Fungus, Mushroom, Toadstool|Fungi : : : :|||||37|40|mm|[NEWHM : 2016.H3] fungi, Fungus, Mushroom, Toadstool, Fungi||1
530504|NEWHM : 2016.H3.59|Natural Sciences|Botany|Fungi|1|fungi|model fungi|Model of fungi unlabelled. Number 59 of 91, Box Q, collection NEWHM:2016.H3||Fungus, Mushroom, Toadstool|Fungi : : : :|||||53|51|mm|[NEWHM : 2016.H3] fungi, Fungus, Mushroom, Toadstool, Fungi||1
530505|NEWHM : 2016.H3.60|Natural Sciences|Botany|Fungi|1|fungi|model fungi|"Model of fungi labelled ""Boletus granulatus"" and ""Gchmeerling"". Number 60 of 91, Box Q, collection NEWHM:2016.H3"||Fungus, Mushroom, Toadstool|Fungi : : : :|||||42|26|mm|[NEWHM : 2016.H3] fungi, Fungus, Mushroom, Toadstool, Fungi||1
530506|NEWHM : 2016.H3.61|Natural Sciences|Botany|Fungi|1|fungi|model fungi|"Model of fungi labelled ""Helvella suspect"" and ""Falfche Lorchel"". Number 61 of 91, Box R, collection NEWHM:2016.H3"||Fungus, Mushroom, Toadstool|Fungi : : : :|||||67|53|mm|[NEWHM : 2016.H3] fungi, Fungus, Mushroom, Toadstool, Fungi||1
41007|NEWHM : B0177|Natural Sciences|Botany|Land Plants|2|plant||Plant 'Spermatophyta & & & Violaceae : : : : Spermatophyta'|The Common Dog Violet is widespread throughout Britain and Europe. It grows in deciduous woodland as well as a variety of grassland environments, on both acid and calcareous soils. The flowers vary in colour from dark bluish-purple to white. The violet has a specialised seedpod that bursts open when ripe, spraying seeds out up to a metre from the parent plant. In this way the violet can disperse it's seeds over relatively long distances.|Common Dog Wiolet|Viola riviniana reichenb. : Violaceae : Malpighiales : : Spermatophyta|Boeck, Dr||Russia|preservation||||||1
41093|NEWHM : B0264|Natural Sciences|Botany|Land Plants|1|plant||Plant 'Spermatophyta & & & Caryophyllaceae : : : : Spermatophyta'|The Maiden Pink lives in a variety of different habitats throughout Europe and temperate Asia. It is a perennial herb with bright pink flowers that forms dense mats in dry, sunny places. It normally prefers light, well drained, alkaline soils and is often found along roads and on patches of waste ground.|Maiden Pink|Spermatophyta & & & Caryophyllaceae : : : : Spermatophyta|Winch, Nathaniel John||Europe, Germany (West), Black Forest|preservation||||||1
41165|NEWHM : B0338|Natural Sciences|Botany|Land Plants|2|plant||Plant 'Plantae & Magnoliaphyta & Magnoliopsida & Myrtales & Thymelaeaceae & Daphne : : : :'|Daphne sericea forms low growing, dense bushes that produce fragrant pink flowers. This species is native to the southern Mediterranean region but has become naturalised in many areas, including parts of North America. It is often grown as an ornamental plant due to its flowers and strong fragrance.||Plantae & Magnoliaphyta & Magnoliopsida & Myrtales & Thymelaeaceae & Daphne : : : :|Bowman, Robert Benson|1854-02-02|St. Agata|preservation||||||1
66868|NEWHM : EH01847|Natural Sciences|Botany|Land Plants|4|plant||Plant 'Caryophyllaceae & Spergularia media : : : :'|This low growing plant is found in coastal areas across Europe and Asia. It has also become naturalised in North America. It is adapted to sandy, salty environments and is particularly common on saltmarshes. It has thick and fleshy leaves that store water, and produces lots of small pink flowers during the summer.||Spergularia media : Caryophyllaceae : Caryophyllales : :|Raine, Frederic|27/05/1905|Europe, France, Var, Sea Shore Near Almanarre|||||||1
66904|NEWHM : EH01883|Natural Sciences|Botany|Land Plants|1|plant||Plant 'Linaceae & Linum narbonense l. : : : :'|This low growing plant is found in coastal areas across Europe and Asia. It has also become naturalised in North America. It is adapted to sandy, salty environments and is particularly common on saltmarshes. It has thick and fleshy leaves that store water, and produces lots of small pink flowers during the summer.||Linaceae & Linum narbonense l. : : : :|Raine, Frederic|25/05/1906|Europe, France, Var, Hyeres, Mt Des Oiseaux, Woods|||||||1
144063|NEWHM : HANM.3567|Natural Sciences|Botany|GNM: Hancock Temporary Numbers||seed||Seeds.|||||||||||||1
144065|NEWHM : HANM.3569|Natural Sciences|Botany|GNM: Hancock Temporary Numbers||seed, leaves||Leaves and seeds.|||||||||||||1
144066|NEWHM : HANM.3570|Natural Sciences|Botany|GNM: Hancock Temporary Numbers||seed, leaves||Seeds and leaves.|||||||||||||1
144074|NEWHM : HANM.3578|Natural Sciences|Botany|GNM: Hancock Temporary Numbers||seed||Seeds of bark.|||||||||||||1
144075|NEWHM : HANM.3579|Natural Sciences|Botany|GNM: Hancock Temporary Numbers||seed||Empty boxes and seeds.|||||||||||||1
144076|NEWHM : HANM.3580|Natural Sciences|Botany|GNM: Hancock Temporary Numbers||fruit, seed||Misc. fruits and seeds.|||||||||||||1
144085|NEWHM : HANM.3589|Natural Sciences|Botany|GNM: Hancock Temporary Numbers||seed, fruit||Misc. fruit and seeds.|||||||||||||1
150145|NEWHM : HX932|Natural Sciences|Botany|Land Plants|1|plant|Angiosperm|Angiosperm.|This short and rather delicate plant produces white flowers and small leaves that have a swelling or 'knot' at the base, hence its common name. It grows on damp sandy or peaty soils, including sand dunes in coastal areas.|Knotted Pearlwort|Sagina nodosa : Caryophyllaceae : Caryophyllales : :|||Cauld Shiels Loch|||||||1
151572|NEWHM : HX2359|Natural Sciences|Botany|Land Plants|1|plant|Pteridophyte|Pteridophyte.||Fir Club Moss|Lycopodiaceae & Lycopodium selago : : : :||1824|UK, England, Cumbria, Cawsey Pike|||||||1
151701|NEWHM : HX2488|Natural Sciences|Botany|Land Plants|1|plant|Pteridophyte|Pteridophyte.||Fir Club Moss|Lycopodiaceae & Lycopodium selago : : : :|||UK, England, Northumberland (NE England), Gilsland (nr.), Hardrew|||||||1
151702|NEWHM : HX2489|Natural Sciences|Botany|Land Plants|1|plant|Pteridophyte|Pteridophyte.||Fir Club Moss|Lycopodiaceae & Lycopodium selago : : : :||1843-07-|UK, England, North Yorkshire (NE England), Ingleborough|||||||1
151703|NEWHM : HX2490|Natural Sciences|Botany|Land Plants|1|plant|Pteridophyte|Pteridophyte.||Fir Club Moss|Lycopodiaceae & Lycopodium selago : : : :|Greville, Dr|1867||||||||1
151704|NEWHM : HX2491|Natural Sciences|Botany|Land Plants|1|plant|Pteridophyte|Pteridophyte.||Fir Club Moss|Lycopodiaceae & Lycopodium selago : : : :|||UK, Scotland, Strathclyde Region, Ben Dun|||||||1
151705|NEWHM : HX2492|Natural Sciences|Botany|Land Plants|1|plant|Pteridophyte|Pteridophyte.||Fir Club Moss|Lycopodiaceae & Lycopodium selago : : : :||1884-09-|UK, England, Northumberland (NE England), Simonside|||||||1
151706|NEWHM : HX2493|Natural Sciences|Botany|Land Plants|1|plant|Pteridophyte|Pteridophyte.||Fir Club Moss|Lycopodiaceae & Lycopodium selago : : : :|||UK, England, Co. Durham (NE England), Teesdale|||||||1
151707|NEWHM : HX2494|Natural Sciences|Botany|Land Plants|1|plant|Pteridophyte|Pteridophyte.||Fir Club Moss|Lycopodiaceae & Lycopodium selago : : : :|||UK, England, Devon, Sidmouth (nr.), Bulverton|||||||1
151708|NEWHM : HX2495|Natural Sciences|Botany|Land Plants|1|plant|Pteridophyte|Pteridophyte.||Fir Club Moss|Lycopodiaceae & Lycopodium selago : : : :|W.C.H.|1832-06-|UK, Scotland, Shetland, Mainland, Ronas Hill|||||||1
151709|NEWHM : HX2496|Natural Sciences|Botany|Land Plants|1|plant|Pteridophyte|Pteridophyte.||Fir Club Moss|Lycopodiaceae & Lycopodium selago : : : :||||||||||1
151710|NEWHM : HX2497|Natural Sciences|Botany|Land Plants|1|plant|Pteridophyte|Pteridophyte.||Fir Club Moss|Lycopodiaceae & Lycopodium selago : : : :||17/05/1946|UK, England, Northumberland (NE England), Prestwick Carr|||||||1
151711|NEWHM : HX2498|Natural Sciences|Botany|Land Plants|1|plant|Pteridophyte|Pteridophyte.||Fir Club Moss|Lycopodiaceae & Lycopodium selago : : : :|||UK, England, Northumberland (NE England), Prestwick Carr|||||||1
151712|NEWHM : HX2499|Natural Sciences|Botany|Land Plants|1|plant|Pteridophyte|Pteridophyte.||Fir Club Moss|Lycopodiaceae & Lycopodium selago : : : :||1844-09-|UK, Scotland, Tayside (Scotland), Sidlaw Hills|||||||1
151713|NEWHM : HX2500|Natural Sciences|Botany|Land Plants|1|plant|Pteridophyte|Pteridophyte.||Fir Club Moss|Lycopodiaceae & Lycopodium selago : : : :||1840-10-|UK, England, Co. Durham (NE England), Teesdale, Falcon Clints|||||||1
151714|NEWHM : HX2501|Natural Sciences|Botany|Land Plants|1|plant|Pteridophyte|Pteridophyte.||Fir Club Moss|Lycopodiaceae & Lycopodium selago : : : :||1829-10-|UK, England, Co. Durham (NE England), Teesdale, Caldron Snout (nr.)|||||||1
151716|NEWHM : HX2503|Natural Sciences|Botany|Land Plants|1|plant|Pteridophyte|Pteridophyte.||Fir Club Moss|Lycopodiaceae & Lycopodium selago : : : :|Wilson, C. M.|25/05/1977|UK, England, Northumberland (NE England), Sewingshield Crags|||||||1
151717|NEWHM : HX2504|Natural Sciences|Botany|Land Plants|1|plant|Pteridophyte|Pteridophyte.||Fir Club Moss|Lycopodiaceae & Lycopodium selago : : : :|Long, A. G.|1953-06-|UK, England, Northumberland (NE England), Cheviot|||||||1
151718|NEWHM : HX2505|Natural Sciences|Botany|Land Plants|1|plant|Pteridophyte|Pteridophyte.||Fir Club Moss|Lycopodiaceae & Lycopodium selago : : : :|Long, D. G.|23/05/1977|Northumberland (NE England), Lewis Burn, Berry Cleugh, In Gully|||||||1
159854|NEWHM : HX10679|Natural Sciences|Botany|Land Plants|1|plant|Angiosperm|Angiosperm.|This is a tall, upright flowering plant is a member of the Borage family that grows on well drained sandy or calcareous soils in sunny areas. It produces dense stalks of bright blue flowers. It is naturally occurring on dry grassland, often near the coast. However, it is an opportunistic species and is also found on bare slopes or recently disturbed ground such as building sites.|Viper's Bugloss|Echium vulgare : Boraginaceae : : :|||UK, Scotland, Borders Region, Yetholm|||||||1
161604|NEWHM : HX12429|Natural Sciences|Botany|Land Plants|1|plant|Angiosperm|Angiosperm.|This small plant is found in damp, marshy places. It often grows on very nutrient poor soils, such as bogs in upland areas. It supplements its supply of nutrients by catching insects. The rosette of small yellowish leaves at the base of the plant are covered with sticky glands that trap and digest small beetles and flies. It produces a single purple flower that grows on a long stem at the centre of the rosette of leaves.|Common Butterwort|Lentibulariaceae & Pinguicula vulgaris : : : :||||||||||1
164572|NEWHM : HX15397|Natural Sciences|Botany|Land Plants|1|plant|Angiosperm|Angiosperm.|This species occurs throughout Europe and Asia. It forms dense prickly clumps of sharply pointed leaves that grow up to about a metre high. It produces small tufts of brown flowers that grow sideways out from the stem. The seeds germinate in damp conditions on a wide variety of soils, frequently alongside ponds and rivers. However, the plant does not require wet soil once it is established.|Sharp Rush| Juncus acutus : Juncaceae : Poales : :||1854-07-21|UK, England, Devon, Bideford, Braunton Burrows|||||||1
164661|NEWHM : HX15486|Natural Sciences|Botany|Land Plants|1|plant|Angiosperm|Angiosperm.|This is a very hardy species that is found in alpine meadows throughout the northern temperate and arctic regions. It grows on wet sites in shallow soils as well as sand and gravel, and will tolerate temporary flooding. It occurs up to the snowline in the Rocky Mountains of North America, and can withstand ice and severe frosts. It is not normally a dominant species, and is most often found growing in association with other rushes, sedges and herbaceous species.|Three Flowered Rush| Juncus triglumis : Juncaceae : Poales : :||1832-07-14|UK, Scotland, Tayside (Scotland), Forfar, Clova, Glen Dole|||||||1
165381|NEWHM : HX16206|Natural Sciences|Botany|Land Plants|1|plant|Angiosperm|Angiosperm.|This species is a generalist, and is common throughout the northern hemisphere. It grows in a wide variety of conditions, including coastal marshes and estuaries, beaches, moorland, around freshwater lakes and ponds and arctic tundra. It has been recorded from sea level up to about 2000 ft. It often forms dense mats in wet or flooded areas.|Curved Sedge|Carex maritima (gunnerus) : Cyperaceae : Poales : :|||UK, Scotland, Tayside (Scotland), Sands of Barrie|remounted||||||3
165596|NEWHM : HX16421|Natural Sciences|Botany|Land Plants|1|plant|Angiosperm|Angiosperm.|A common and widespread sedge that is found in wet environments such as upland moorland, marshes and coastal areas. It is easily recognised by its fruit, which are shiny and dark brown, and are said to resemble several fleas attached to the stem.|Flea Sedge|Carex pulicaris (l.) : Cyperaceae : Poales : :||1851-06-03|UK, England, Cumbria, The Gelt (near), Gelt House Farm|remounted||||||1
168892|NEWHM : HX19717|Natural Sciences|Botany|Land Plants|1|plant|Angiosperm|Angiosperm.|This tall reedy plant is found in marshy places all over the world. It is a rapid coloniser of exposed wet soil and shallow water, and will tolerate a broad range of environmental conditions. Common habitats include wet meadows, marshes, fens, pond and lake margins and coastal estuaries. It is an important source of food and habitat for many animals. It has also been used by humans to produce a wide range of materials including baskets, roofing material and paper.|Bulrush|Plantae & Magnoliaphyta & Lilopsida & Typhales & Typhaceae & Typha : : : :|Temperley, N.|15/09/1918|UK, England, North Yorkshire (NE England), Scarbrough Mere|||||||1
169591|NEWHM : HX20416|Natural Sciences|Botany|Land Plants|1|plant|Pteridophyte|Pteridophyte.||Fir Club Moss|Lycopodiaceae & Lycopodium selago : : : :|Temperley, G. W.|29/06/1935|UK, England, Northumberland (NE England), Crag Lough|||||||1
172744|NEWHM : HX23570|Natural Sciences|Botany|Land Plants|1|plant|Pteridophyte|Pteridophyte.||Fir Club Moss|Lycopodiaceae & Lycopodium selago : : : :|Wigham, Miss Eliza||UK, Scotland, Highland (Scotland)|||||||1
173391|NEWHM : HX24217|Natural Sciences|Botany|Land Plants|1|plant|Angiosperm|Angiosperm.|This species is native to Europe and Asia. It grows on damp, acid soils, and can normally be found in swampy woodland and moorland areas. The leaves are very stiff and sharply pointed at the tip, and grow upright to a height of about a metre. It produces small clusters of brown flowers in the summer months.|Sharp Flowered Rush| Juncus acutiflorus ehrh. ex hoffm. : Juncaceae : Poales : :|White, James Walter|1910-06-|UK, England, Avon, Churchill (nr.)|||||||1
173496|NEWHM : HX24322|Natural Sciences|Botany|Land Plants|1|plant|Pteridophyte|Pteridophyte.||Fir Club Moss|Lycopodiaceae & Lycopodium selago : : : :|Tynan, A. M.|1980-06-|UK, Scotland, Highland (Scotland), Clashnessie, Loch An Easain (nr.)|||||||1
174745|NEWHM : HX25574|Natural Sciences|Botany|Land Plants|1|plant|Angiosperm|Angiosperm.|This species is common in the northern temperate zone in Europe, Asia and North America. It is found throughout the British Isles. It grows in wet environments with peaty soils, such as bogs and moorland areas. It is easily identified by its fruit, which are arranged in star-like brown clusters, giving the plant its common name.|Star Sedge|Carex echinata (murr.) : Cyperaceae : Poales : :|Hird, L. P.|27/06/1953|UK, England, Northumberland (NE England), Muckle Moss|||||||1
174927|NEWHM : HX25756|Natural Sciences|Botany|Land Plants|1|plant|Pteridophyte|Pteridophyte.||Fir Club Moss|Lycopodiaceae & Lycopodium selago : : : :|Holmes, R.|31/08/1956|Shlehallon, Moorland|||||||1
175389|NEWHM : HX26219|Natural Sciences|Botany|Land Plants|1|plant|Angiosperm|Angiosperm.||Keeled Garlic|Amaryllidaceae & Allium carinatum : : : :|Tynan, A. M.|14/08/1986|UK, England, Tyne and Wear (NE England), Clara Vale|||||||1
175391|NEWHM : HX26221|Natural Sciences|Botany|Land Plants|1|plant|Angiosperm|Angiosperm.|This species is found in the temperate and arctic regions of North America, Europe and Asia. It is restricted to wet, mossy peatland in mountainous areas. It grows up to 30 cm high, and spreads via an extensive network of long, creeping shoots.|String Sedge|Carex chordorrhiza : Cyperaceae : Poales : :|Cook, R.|23/06/1989|UK, Scotland, Sutherland, Altnaharra|||||||1
175530|NEWHM : HX26361|Natural Sciences|Botany|Land Plants|1|plant|Angiosperm|Angiosperm.|This sedge species is native to marshes, fens and seasonally inundated grassland. Although it is relatively uncommon in Britain it can be very abundant in the locations where it grows. It can be found in temperate areas throughout Europe and Asia, on a variety of different soils.|Blunt-flowered Rush| Juncus subnodulosus schrank : Juncaceae : Poales : :|Fidler, J. H.|25/07/1967|UK, England, Cambridgeshire., Wicken Fen|||||||1
175543|NEWHM : HX26374|Natural Sciences|Botany|Land Plants|1|plant|Angiosperm|Angiosperm.|This grass-like plant is native to temperate regions of Europe and Asia and has been introduced to North America. It has long, upright leaves and stems and grows in small clusters in wet places. It is semi-aquatic, and will grow in several centimetres of water. It is very similar to several other species, and can only be identified by the structure of its tiny flowers, which have just three petals.|Bulbous Rush| Juncus bulbosus : Juncaceae : Poales : :|Fidler, J. H.|13/06/1971|Wester Ross, Shieldaig, Airde|||||||1
175639|NEWHM : 2002.H4143|Natural Sciences|Botany|Lichens|1|lichen||Lungwort, Lung Lichen|This lichen is found in damp, forested areas throughout Europe, temperate Asia and North America. It is very sensitive to chemical pollution, and in many areas it is used as an indicator of unpolluted environments. This species was used in traditional medicine throughout the world to treat lung diseases. In parts of Siberia, the lichen was also added as a bitter flavouring to beer during the brewing process.|Lungwort, Lung Lichen|Lobaria pulmonana : : : :|Tynan, A. M.|18/06/1982|Sutherland, Clashnessie, Loch Nan Lub (nr.)|||||||1
175640|NEWHM : 2002.H4144.10|Natural Sciences|Botany|Lichens|3|lichen||Pebbled Pixie Cup Lichen|This species is found throughout the world's temperate regions, in Europe, Asia and North America. It forms large, leafy patches, and can be found in moist conditions in a wide variety of habitats, although it prefers to grow on acidic soils or granite rocks. It's common name, 'Pixie Cup' refers to the lichen's reproductive structures, known as podetia, which are just a few centimetres high and shaped like tiny goblets.|Pebbled Pixie Cup Lichen|Cladonia pyxidata : : : :|Mudd, William||Cleveland, Nino Ayton|||||||1
530489|NEWHM : 2016.H3.44|Natural Sciences|Botany|Fungi|1|fungi|model fungi|"Model of fungi labelled ""Agaricus alectorolophoides"" and ""Falcher Fierchnamm"". Broken/damaged. Number 44 of 91, Box N, collection NEWHM:2016.H3"||Fungus, Mushroom, Toadstool|Fungi : : : :|||||59|55|mm|[NEWHM : 2016.H3] fungi, Fungus, Mushroom, Toadstool, Fungi||1
530490|NEWHM : 2016.H3.45|Natural Sciences|Botany|Fungi|1|fungi|model fungi|"Model of fungi labelled ""Agaricus pyrogalus"" and ""Maldteufel"". Broken/damaged. Number 45 of 91, Box N, collection NEWHM:2016.H3"||Fungus, Mushroom, Toadstool|Fungi : : : :|||||67|54|mm|[NEWHM : 2016.H3] fungi, Fungus, Mushroom, Toadstool, Fungi||1
530491|NEWHM : 2016.H3.46|Natural Sciences|Botany|Fungi|1|fungi|model fungi|Model of fungi unlabelled. Broken/damaged. Number 46 of 91, Box N, collection NEWHM:2016.H3||Fungus, Mushroom, Toadstool|Fungi : : : :||||||43|mm|[NEWHM : 2016.H3] fungi, Fungus, Mushroom, Toadstool, Fungi||1
530492|NEWHM : 2016.H3.47|Natural Sciences|Botany|Fungi|1|fungi|model fungi|"Model of fungi labelled ""Boletus scaber"" and ""Rapuzinerfchnamm"". Number 47 of 91, Box O, collection NEWHM:2016.H3"||Fungus, Mushroom, Toadstool|Fungi : : : :|||||186|60|mm|[NEWHM : 2016.H3] fungi, Fungus, Mushroom, Toadstool, Fungi||1
530493|NEWHM : 2016.H3.48|Natural Sciences|Botany|Fungi|1|fungi|model fungi|"Model of fungi labelled ""Ag. rutilans"" and ""Rothlicher"". Number 48 of 91, Box O, collection NEWHM:2016.H3"||Fungus, Mushroom, Toadstool|Fungi : : : :|||||84|65|mm|[NEWHM : 2016.H3] fungi, Fungus, Mushroom, Toadstool, Fungi||1
530494|NEWHM : 2016.H3.49|Natural Sciences|Botany|Fungi|1|fungi|model fungi|Model of fungi unlabelled. Number 49 of 91, Box P, collection NEWHM:2016.H3||Fungus, Mushroom, Toadstool|Fungi : : : :|||||91|60|mm|[NEWHM : 2016.H3] fungi, Fungus, Mushroom, Toadstool, Fungi||1
530495|NEWHM : 2016.H3.50|Natural Sciences|Botany|Fungi|1|fungi|model fungi|Model of fungi unlabelled. Number 50 of 91, Box P, collection NEWHM:2016.H3||Fungus, Mushroom, Toadstool|Fungi : : : :|||||81|51|mm|[NEWHM : 2016.H3] fungi, Fungus, Mushroom, Toadstool, Fungi||1
530496|NEWHM : 2016.H3.51|Natural Sciences|Botany|Fungi|1|fungi|model fungi|Model of fungi unlabelled. Number 51 of 91, Box P, collection NEWHM:2016.H3||Fungus, Mushroom, Toadstool|Fungi : : : :|||||61|32|mm|[NEWHM : 2016.H3] fungi, Fungus, Mushroom, Toadstool, Fungi||1
530497|NEWHM : 2016.H3.52|Natural Sciences|Botany|Fungi|1|fungi|model fungi|"Model of fungi labelled ""Agaricus mutabilis"" and ""Gtodfchnamm"". Broken/damaged. Number 52 of 91, Box Q, collection NEWHM:2016.H3"||Fungus, Mushroom, Toadstool|Fungi : : : :|||||41|31|mm|[NEWHM : 2016.H3] fungi, Fungus, Mushroom, Toadstool, Fungi||1
530518|NEWHM : 2016.H3.70|Natural Sciences|Botany|Fungi|1|fungi|model fungi|"Model of fungi labelled ""Ag. uhmarius"" and ""Ulmenfchinamm"". Number 70 of 91, Box U, collection NEWHM:2016.H3"||Fungus, Mushroom, Toadstool|Fungi : : : :|||||57|62|mm|[NEWHM : 2016.H3] fungi, Fungus, Mushroom, Toadstool, Fungi||1
530519|NEWHM : 2016.H3.71|Natural Sciences|Botany|Fungi|1|fungi|model fungi|"Model of fungi labelled ""Agaricus necator"" and ""Mordfchnamm"". Number 71 of 91, Box U, collection NEWHM:2016.H3"||Fungus, Mushroom, Toadstool|Fungi : : : :|||||57|67|mm|[NEWHM : 2016.H3] fungi, Fungus, Mushroom, Toadstool, Fungi||1
530520|NEWHM : 2016.H3.72|Natural Sciences|Botany|Fungi|1|fungi|model fungi|"Model of fungi labelled ""Agaric fastibilis"" and ""Ihranenfchnamm"". Number 72 of 91, Box V, collection NEWHM:2016.H3"||Fungus, Mushroom, Toadstool|Fungi : : : :|||||60|55|mm|[NEWHM : 2016.H3] fungi, Fungus, Mushroom, Toadstool, Fungi||1
530521|NEWHM : 2016.H3.73|Natural Sciences|Botany|Fungi|1|fungi|model fungi|"Model of fungi labelled ""Bol. variegatus"" and ""Gandpil"". Number 73 of 91, Box V, collection NEWHM:2016.H3"||Fungus, Mushroom, Toadstool|Fungi : : : :|||||68|59|mm|[NEWHM : 2016.H3] fungi, Fungus, Mushroom, Toadstool, Fungi||1
530522|NEWHM : 2016.H3.74|Natural Sciences|Botany|Fungi|1|fungi|model fungi|"Model of fungi labelled ""Agaricus viscidus"" and ""Gchleinifchnamm"". Number 74 of 91, Box V, collection NEWHM:2016.H3"||Fungus, Mushroom, Toadstool|Fungi : : : :|||||74|91|mm|[NEWHM : 2016.H3] fungi, Fungus, Mushroom, Toadstool, Fungi||1
530524|NEWHM : 2016.H3.75|Natural Sciences|Botany|Fungi|1|fungi|model fungi|"Model of fungi labelled ""Agaricus deliciosus"" and ""Machholderfchnamm"". Number 75 of 91, Box W, collection NEWHM:2016.H3"||Fungus, Mushroom, Toadstool|Fungi : : : :|||||67|45|mm|[NEWHM : 2016.H3] fungi, Fungus, Mushroom, Toadstool, Fungi||1
530525|NEWHM : 2016.H3.76|Natural Sciences|Botany|Fungi|1|fungi|model fungi|"Model of fungi labelled ""Ag. crustiliniformis"" and ""Lhrarender Gfelfchnamm"". Number 76 of 91, Box W, collection NEWHM:2016.H3"||Fungus, Mushroom, Toadstool|Fungi : : : :|||||66|55|mm|[NEWHM : 2016.H3] fungi, Fungus, Mushroom, Toadstool, Fungi||1
530526|NEWHM : 2016.H3.77|Natural Sciences|Botany|Fungi|1|fungi|model fungi|"Model of fungi labelled ""Merulius cantharellus"" and ""Gierfchnamm"". Number 77 of 91, Box W, collection NEWHM:2016.H3"||Fungus, Mushroom, Toadstool|Fungi : : : :|||||61|47|mm|[NEWHM : 2016.H3] fungi, Fungus, Mushroom, Toadstool, Fungi||1
