irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|ColCompleteNotes|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ExhTitle|NarNarrative|ComName_tab|SciName|ColSum|ColCollectionDates|LocalSum|LocalPrecise|SpeStatus|SpeNumberMale|SpeNumberFemale|SpeAge|SpePhase|ColCollectionName|ConConsObjectDescription|MulDescription|NumMulFiles
200390|NEWHM : 2002.H4136|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||The Green-veined White butterfly is easily identified by the broad greenish 'veins' on the wings. Unlike some of its close relatives, the caterpillars don't feed on cabbages, but instead on wild Crucifers, usually in damp places.|Green-veined White|Arthropoda & Insecta & Lepidoptera & Pieridae : : : : Arthropoda||||||||adult||Moon Collection|||1
200391|NEWHM : 2002.H4137|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||The male Orange Tip butterfly is very distinctive, with the large orange patch on the front wings. The females are similar in most respects to the males, but don't have the orange patches. They are active earlier in the year than most species, and you will see them mainly in mid May. The caterpillars feed on the flowers and seed pods of tall Crucifer plants.|Orange Tip|Arthropoda & Insecta & Lepidoptera & Pieridae : : : : Arthropoda|||||||1|adult||Moon Collection|||1
200392|NEWHM : 2002.H4138|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||The male Orange Tip butterfly is very distinctive, with the large orange patch on the front wings. The females are similar in most respects to the males, but don't have the orange patches. They are active earlier in the year than most species, and you will see them mainly in mid May. The caterpillars feed on the flowers and seed pods of tall Crucifer plants.|Orange Tip|Arthropoda & Insecta & Lepidoptera & Pieridae : : : : Arthropoda||||||1||adult||Moon Collection|||1
200393|NEWHM : 2002.H4139|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|insect|beetle||Every Autumn, people phone their local museums to say they have seen large insects looking like scorpions. The insects are invariably adults of the 'Devil's Coach Horse', a large beetle which curls its tail over its head in a threatening posture. The beetle has sharp jaws and can bite, so the 'painful' end is not the tail but the head.|Devil's Coach Horse|Arthropoda & Insecta & Coleoptera & Staphylinidae : : : : Arthropoda||||||||adult||Bold Collection|||1
200394|NEWHM : 2002.H4140|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|bug|||One common enquiry to museums in Spring and Autumn is from people who have seen a large green triangular insect. This is the Hawthorn Shieldbug, which is the most common British shield-shaped insect. The adults feed on Hawthorn berries before finding a sheltered place to spend the Winter. They become active in Spring, and lay eggs. The young ones grow gradually through the Summer.|Hawthorn Shieldbug|Arthropoda & Insecta & Hemiptera & Acanthosomatidae : : : : Arthropoda||||||||adult||Bold Collection|||1
200395|NEWHM : 2002.H4145|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This species is found in the rainforests of South East Asia. The adult butterflies feed mainly on nectar from flowers, but also feed on rotting fruit and dung. The caterpillars feed on the leaves of the Litchi tree, Litchi chinensis. The male and female of this species look very different - the male is smaller and has large blue patches on its hindwings.|White-edged Blue Baron|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma, Arakan Hills|||1||||Adamson Collection|||1
200396|NEWHM : 2002.H4146|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This species is native to South East Asia, where it is found in forest areas from southern China to Borneo. The female, seen here, is larger than the male, and has broader and more rounded wings. It is also less brightly coloured. This specimen was collected in Burma.||Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma, Arakan Hills||||1|||Adamson Collection|||1
200397|NEWHM : 2002.H4147|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This species is found throughout South East Asia, from India to the islands of Indonesia and the Philippines. It is found in both primary and secondary rainforest. The adults feed on nectar and also on rotting fruit and dung. Small groups can sometimes be found feeding around puddles on the forest floor. The caterpillars of this species feed on a variety of plants in the Loranthus family as well as the shrub Elytranthe cochinchinensis.|Gaudy Baron|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma|||||||Adamson Collection|||1
200398|NEWHM : 2002.H4148|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||The Knight is a fairly common species found throughout South East Asia, from Assam to Sumatra. It is frequently found along the edges of woods, in open country or secondary growth. Often it is seen flying rather weakly around flowering bushes where it settles with outspread wings. It is locally common, such as in the Chiang Mai area of northern Thailand. There are several sub-species.|Knight|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma|||||||Adamson Collection|||1
200399|NEWHM : 2002.H4150|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This is a rapid flying species which is more common to highland areas of south east Asia. It can be found in the Himalayas of north east India, in Burma and parts of southern china. It makes short flights, often landing on vegetation with its wings held out flat. The caterpillar feeds on euphorbia plants in the genus Glochidion.|Common Sargeant|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma|||||||Adamson Collection|||1
200400|NEWHM : 2002.H4151|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This species is a fast flying, large butterfly that is frequently seen around flowering trees and shrubs from China to Burma, Thailand and Malaysia. Females are normally larger than males. Like most other sergeant butterflies, it frequently holds its wings out flat when at rest on vegetation. The caterpillar feeds on the woody shrub Randia canthiodes.|Studded Sargeant|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma|||||||Adamson Collection|||1
200401|NEWHM : 2002.H4152|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||The Grey Pansy is a common species normally found in grassland areas throughout eastern Asia, flying over open ground in bright sunlight. The adults are normally solitary and feed on flowering bushes. It is very adaptable to human environments and can often be seen in gardens and farmland areas. There are different seasonal forms in some parts of its range - in Malaysia there is a dry season form and a wet season form.|Grey Pansy|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma|||||||Adamson Collection|||1
200402|NEWHM : 2002.H4153|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||The Straight Line Map Wing is found from Assam to Borneo, including parts of Thailand and Peninsular Malaysia. In Burma during the 19th Century, when this specimen was collected by Colonel C.H.E Adamson, it was very uncommon. Its preferred habitat is rainforests free from human disturbance. Its caterpillar's major foodplant is Tetracera sarmentosa - a woody climbing plant with large leaves, as well as various species of Fig.|Straight Line Map Wing|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1879-12-|Burma, Upper Tenasserim|Megabwee Stream||||||Adamson Collection|||1
200403|NEWHM : 2002.H4154|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This butterfly is was collected in Burma, but can be found throughout South East Asia from Assam in northern India as far east as China and south to Sri Lanka and Indonesia. It lives in very wet, lowland rainforest. It is a large species that is very slow flying and is frequently seen at ground level in the forest, feeding on fruit or flowering plants. The caterpillars feed on the leaves and fruit of several species of Fig tree.|Common Mapwing|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma|||||||Adamson Collection|||1
200404|NEWHM : 2002.H4155|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This colourful species is found throughout Assam, Burma and the Malay Peninsular. This species is smaller and has rounder wings than most other members of this genus. It is a forest species and normally occurs near pools and streams in scattered locations. However, it is normally common in those areas where it is found. The caterpillar feeds on species of Fig.|Marbled Map|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma, Moulmein District|Hinebway River||||||Adamson Collection|||1
200405|NEWHM : 2002.H4156|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||The Wizard is a large butterfly native to the rainforests of South east Asia. This specimen is from Burma. It lives in rainforest areas throughout the region, where the adults feed on mainly on nectar. The males can sometimes be observed congregating around dung or puddles on the forest floor. The caterpillars feed on the foliage of the rainforest tree, Poikilospermum suaveolens.|Wizard|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma|||||||Adamson Collection|||1
200406|NEWHM : 2002.H4157|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This large species is found throughout South East Asia and in parts of northern Australia. The adults fly in the understorey of the rainforest, feeding mainly on nectar. The caterpillars, which are black with orange and white markings on their sides, feed on the leaves of native Petunia (Ruella ripens) and Dipteracanthus bracteatus. This specimen is from Burma.||Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma|||||||Adamson Collection|||1
200407|NEWHM : 2002.H4158|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This butterfly is from Burma. It was collected by Colonel C.H.E. Adamson, who lived in Burma from 1867 to 1895. The Diadem is a very widespread species, living in South America, North America and Africa as well as southeast Asia. The females occur in a number of different colour patterns, but the males are all very similar.|Diadem|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma|||1||||Adamson Collection|||1
200408|NEWHM : 2002.H4159|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||The Diadem is a widespread species found in the tropics all over the world. The male has unremarkable black and white markings on the upper surface of it's wings, but unusually the underside, seen here, is more colourful.|Diadem|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma|||1||||Adamson Collection|||1
200409|NEWHM : 2002.H4160|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This butterfly is extremely widespread, with a global distribution in the tropics - Africa, South East Asia, South America as well as parts of the southern United States. Females come in a variety of colour morphs that mimic the patterns of the poisonous Monarch butterfly Danaus chrysippus. The adults feed on nectar from flowers whilst the caterpillars feed on a wide variety of plants.|Diadem|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma||||1|||Adamson Collection|||1
200411|NEWHM : 2003.H2602|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|insect|beetle||The Great Silver Diving Beetle is Britain's largest water beetle. Its silvery appearance when in water is given by the layer of air that the beetle carries trapped in tiny hairs on its underside and under its wing cases. This allows it to breathe, but it has to return to the surface regularly to renew its air supply. It feeds on decaying plant material as an adult, but as a larva it is carnivorous and feeds on snails.|Great Silver Diving Beetle|Arthropoda & Insecta & Coleoptera & Hydrophiliidae : : : : Arthropoda|||||||||||||3
200412|NEWHM : 2003.H2603|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|insect|beetle||The Stag Beetle is Britain's largest insect. The 'antlers' that give the beetle its name are in fact massive jaws. Only the male has these, and they are used to fight other males during the breeding season when the beetles are in competition for mates. The Stag Beetle is found in Southern England and at a few sites in Wales, but was once much more widespread. Conservation efforts are underway to try and safeguard the current population.|Stag Beetle|Arthropoda & Insecta & Coleoptera & Scarabaeidae : : : : Arthropoda|||||||||||||3
200413|NEWHM : 2003.H2604|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|insect|beetle||The Rose Chafer is a large and attractive beetle which is active in sunny weather. The adults can normally be found from May to September every year. They live amongst vegetation, and feed on foliage, fruit and flowers. They are often found feeding on roses, hence their common name.|Rose Chafer|Arthropoda & Insecta & Coleoptera & Scarabaeidae : : : : Arthropoda|||||||||||||3
200414|NEWHM : 2003.H2605|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|insect|damselfly||The Beautiful Demoiselle is a relatively rare damselfly in the UK, and can be found alongside faster flowing rivers and streams with sandy or pebbly bottoms. The males defend small teritiories in bankside vegetation using their brightly coloured bodies and dark wings to attract mates. They fly with a short fluttering flight, rather like a butterfly.|Beautiful Demoiselle|Arthropoda & Insecta & Odonata & Calopterygidae : : : : Arthropoda|||||||||||||3
200415|NEWHM : 2003.H2606|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods|breathing siphon missing|1|water bug|||The Water Stick Insect is an aquatic bug that lives in shallow water with lots of vegetation. Its long thin body helps it to disguise itself amongst underwater plants as it lies in wait for small insect larvae, worms and water fleas, which it catches in its long front legs. The water stick insect is relatively common in the UK but its camouflage makes it hard to spot.|Water Stick Insect|Arthropoda & Insecta & Hemiptera & Nepidae : : : : Arthropoda|||||||||||||1
200418|NEWHM : 2003.H2610|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|insect|bee||The Honey Bee is perhaps one of the most familiar insects - kept by people for its honey for thousands of years. This specimen is a queen, and can be told apart from the worker bees by her much longer abdomen, more golden brown colouring and longer legs.|Honey Bee|Arthropoda & Insecta & Hymenoptera & Apidae : : : : Arthropoda|||||||||||||1
200419|NEWHM : 2003.H2611|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|insect|hornet||The Hornet is the largest social wasp in Europe. In Britain it is uncommon and generally confined to southern England. It builds nests in holes in trees or buildings during the summer. A fully formed colony can contain as many as 2000 hornets. They have an extremely painful sting that has been likened to an injection from a red hot needle. Luckily they are not aggressive, and will only sting if threatened.|Hornet|Arthropoda & Insecta & Hymenoptera & Vespidae : : : : Arthropoda|||||||||||||3
200426|NEWHM : 2003.H2619|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|bush-cricket|||The Dark Bush Cricket is a common species which can be found in hedgerows, rough grassland and areas of wasteland throughout central and southern areas of Britain. This specimen is a female, easily distinguished by her long curved ovipositor, which she uses to lay her eggs into the soil. The Dark Bush Cricket has small wings that cannot be used for flight. However, the male produces a song by rubbing them together to make a chirping noise.|Dark Bush-cricket|Arthropoda & Insecta & Orthoptera & Tettigoniidae : : : : Arthropoda|||||||1||||||1
202914|NEWHM : 2002.H4172|Natural Sciences|Invertebrate Zoology|Non-Bilateria||1|spirit specimen|Soft Coral||This is a piece of coral from the Indian Ocean, preserved in 'spirit' (a mixture of ethanol and methanol). Spirit preserves of the soft parts of an animal which would otherwise shrivel away, but the specimens often quickly lose their colour. Jars of spirit used to be common in museum displays, but they are becoming much rarer.|| & & : : : : Coelenterata|||Indian Ocean||||||||||1
202915|NEWHM : 2002.H4201|Natural Sciences|Invertebrate Zoology|Non-Bilateria||1|spirit specimen|Coral||This is a piece of coral from the Indian Ocean, preserved in 'spirit' (a mixture of ethanol and methanol). Spirit preserves of the soft parts of an animal which would otherwise shrivel away, but the specimens often quickly lose their colour. Fragile specimens, like this coral, often survive longer when protected in a spirit jar.|| : : : : Coelenterata|||Indian Ocean||||||||||1
202916|NEWHM : 2002.H4202|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|insect spirit specimen|spider||This is a spider preserved in 'spirit' (a mixture of ethanol and methanol). Spirit preserves of the soft parts of an animal which would otherwise shrivel away, but the specimens often quickly lose their colour. This spider is a native of the Canary Islands, but was found in the Bigg Market in newcastle on 28 September 1907: it probably arrived in a box of bananas.||Arthropoda & Arachnida & & : : : : Arthropoda||28/09/1907|UK, England, Newcastle upon Tyne|Bigg Market|||||||||1
196112|NEWHM : 01086|Natural Sciences|Invertebrate Zoology|Molluscs||7|mollusc||Spineless|Limpets are a very common and widespread species found all along Britain's coast. They are most often seen tightly fixed to the rocks, as they prefer to feed when they are immersed in water. When exposed, they seal a small amount of water inside their shell and grip onto the rock to prevent themselves drying out. Limpets feed on seaweed and algae. They are an important source of food for many larger predators including sea anemones, crabs and shore birds.|Common Limpet|Mollusca & & & : : : : Mollusca|||UK, England, Tyne and Wear (NE England), North Shields, Tynemouth|||||||Amalgamated Collection|||1
136345|NEWHM : HANM.4.2437|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|crustacean|crab|||Edible Crab| : Cancridae : Decapoda : : Arthropoda||||||||||||Legs have been re-attached and cracks in the shell have been repaired|3
204067|NEWHM : 2009.H1753|Natural Sciences|Invertebrate Zoology|Other Taxa||1|Sea Cucumbers||||Sea Cucumber| : : : :|||||||||||Specimens re-spirited in 80% IMS|Re-spirited in 80% IMS|2
203848|NEWHM : 2009.H1534|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen|echinoderm|Spineless|Although Sea Cucumbers might look defenceless don't be fooled. If threatened some can squirt out their intestines or a sticky thread-like substance which deters predators such as crabs.|Sea Cucumber|psolus phantapus : : : :|||||||||||Specimen has been re-spirited in 80% IMS||2
203912|NEWHM : 2009.H1598|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen|echinoderm|Spineless|Although Sea Cucumbers might look defenceless don't be fooled. If threatened some can squirt out their intestines or a sticky thread-like substance which deters predators such as crabs.|Sea Cucumber|synapta digitata : : : :|||||||||||Specimen has been re-spirited in 80% IMS||1
203923|NEWHM : 2009.H1609|Natural Sciences|Invertebrate Zoology|Other Taxa||1|sea-cucumber|Psolus squamatus|Spineless|Sea Cucumbers, like starfish, are members of a group of animals known as Echinoderms. Both Sea Cucumbers and starfish, like all echinoderms, are radially symmetrical and have tiny tube-feet running along their bodies.|Unidentified|psolus squamatus : : : :|||||||||||Specimen has been re-spirited in 80% IMS||1
204744|NEWHM : 2009.H2429|Natural Sciences|Invertebrate Zoology|Other Taxa||1|Sea Cucumbers||Spineless|Sea Cucumbers, like starfish, are members of a group of animals known as Echinoderms. Both Sea Cucumbers and starfish, like all echinoderms, are radially symmetrical and have tiny tube-feet running along their bodies.|Unidentified|cuccmaria : : : :|||||||||||Two sea cucumber specimens re-spirited in 80% IMS|Re-sprirted in 80% IMS|1
203922|NEWHM : 2009.H1608|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||Spineless|These Sea Cucumbers look very different from the colourful animals they are in life.&nbsp; This is because they lose most of their colour and shape when they are preserved in alcohol.|Unidentified|cavernularia obesa : : : :|||||||||||Preserved in unknown preservation spirit, Jar has been cleaned prior to display in Spineless exhibtion Great North Museum summer 2015, It is not possible to remove the lid from the preservation jar|Jar has been cleaned, it is not possible to remove the lid from the jar., The preserving spirit has not been identified, Jar has been cleaned, it is not possible to remove the lid from the jar., The preserving spirit has not been identified|4
204086|NEWHM : 2009.H1772|Natural Sciences|Invertebrate Zoology|Other Taxa||1|Sea Cucumbers||Spineless|Sea Cucumbers, like starfish, are members of a group of animals known as Echinoderms. Both Sea Cucumbers and starfish, like all echinoderms, are radially symmetrical and have tiny tube-feet running along their bodies.|Sea Cucumber| : : : :|||||||||||Specimens re-spirited into 80% IMS|Re-spirited in 80% IMS|2
203984|NEWHM : 2009.H1670|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|crustacean|lobster, lobster|Spineless|Compact squat lobsters burrow into the seabed, using their long front limbs to grasp prey.&nbsp; Closely related Porcelain crabs have flattened bodies to hide into cracks and crevices amongst rocks.|Lobster| : : : :|||||||||||It is unknown what the preserving fluid is, it is possible that it may be 1% Phenoxetol, It has not been possible to top up the level of preserving spirit as the container is sealed, The container has been cleaned|The container is sealed therefore it has not been possible to top up the preserving spirit. , The container has been cleaned|2
204458|NEWHM : 2009.H2143|Natural Sciences|Invertebrate Zoology|Other Taxa||1|barnacle spirit specimen|Semibalanus balanoides|Spineless|The highest parts of the shore are characterised by barnacles and limpets. Barnacles cement themselves to the rock to resist the pounding waves, while limpets hold fast to the surface.|Unidentified|balanus balanoides : : : :|||||||||||Re-spirited into a larger jar using 70% IMS|Re-spirited in 70% IMS|2
204664|NEWHM : 2009.H2349|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||Spineless||Unidentified|patella asperu : : : :|||||||||||It is not known what fluid the specimen is preserved in., The specimen was not re-spirited prior to the Spineless exhibition at Great North Museum summer 2015, The jar was cleaned.|Jar has been cleaned, The specimen has not been re-spirited prior to display|3
203982|NEWHM : 2009.H1668|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|crustacean||Spineless|Crabs have robust bodies and powerful legs. They can move quickly to escape or capture prey, and burrow into sand or beneath rocks. Some can even swim.|Crab| : : : :|||||||||||The original preserving spirit is unknow but it is possibly 1% Phenoxetol, The preserving spirit has been topped up with 70% IMS| 'Preserving spirit has been topped up with 70% IMS|4
203667|NEWHM : 2009.H1353|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|crustacean||Spineless|The European Lobster is a crustacean (a type of shellfish) living in Northumberland?s shallow coastal waters. Lobsters are opportunistic omnivores, feeding on both meat and plants and emerging at night to hunt and scavenge. However, we know surprisingly little about their lives. Fishing for lobsters is an important and growing industry for North East fisheries. Researchers are trying to get a better understanding of the local lobster population to help to prevent over fishing. The work of Dr Dan Skerritt, is helping us to understand how lobsters behave in their natural environment and what this might mean for Lobster fisheries.&nbsp; line break Dan Skerritt is a post-doctoral researcher in the School of Marine Science & Technology at Newcastle University. His research focusses on Lobster abundance and movements in Northumberland.|Lobster| : : : :|||||||||||Specimen has been re-spirited in 70% IMS|Specimen has been re-spirited in 70% IMS|1
44937|NEWHM : 2.33.11|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|Copepoda|||||Arthropoda & Ostracoda & & : : : : Arthropoda|Deutsche Sudpolar Expedition||Kerguelen, Observatory Bay||||||feet etc.||||1
45799|NEWHM : 1993.H3|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods|legs missing|1|butterfly||||Queen Victoria's Birdwing|Ornithoptera victoriae regis : Papilionidae : Lepidoptera : Insecta : Arthropoda|Collinson, C. W.|1924|Papua New Guinea (Solomon Islands), Bougainville|||1|||adult|J.J. Joicey Collection|||1
45800|NEWHM : 1993.H4|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly||||Queen Alexandra's Birdwing|Troides victoriae regis (roths) : Papilionidae : Lepidoptera : Insecta : Arthropoda|||Papua New Guinea (Solomon Islands), Bougainville||||1||adult|J.J. Joicey Collection|||1
45801|NEWHM : 1993.H5|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods|two legs missing|1|butterfly||||Queen Victoria's Birdwing|Ornithoptera victoriae : Papilionidae : Lepidoptera : Insecta : Arthropoda|Kiwler, P.||Papua New Guinea (Solomon Islands), Bougainville|||1|||adult|Herbert Eltringham Collection|||1
45802|NEWHM : 1993.H6|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods|most missing|1|butterfly||||Queen Victoria's Birdwing|Troides victoriae victoriae : Papilionidae : Lepidoptera : Insecta : Arthropoda|||Papua New Guinea (Solomon Islands), Guadalacanar Island||||1||adult|Herbert Eltringham Collection|||1
45805|NEWHM : 1993.H9|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods|four legs missing|1|butterfly||||Queen Victoria's Birdwing|Ornithoptera victoriae : Papilionidae : Lepidoptera : Insecta : Arthropoda|||||||1||adult|Herbert Eltringham Collection|||1
45820|NEWHM : 1993.H24|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods|half of left antenna and most of right missing, two legs missing|1|butterfly||||Priam's Birdwing|Ornithoptera priamus priamus : Papilionidae : Lepidoptera : Insecta : Arthropoda|||Indonesia, Ambon (= Amboina)||||1||adult|Herbert Eltringham Collection|||1
45821|NEWHM : 1993.H25|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly||||Priam's Birdwing|Ornithoptera priamus priamus : Papilionidae : Lepidoptera : Insecta : Arthropoda|||Indonesia, Ambon (= Amboina)||||1||adult|Herbert Eltringham Collection|||1
45822|NEWHM : 1993.H26|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods|one leg missing|1|butterfly||||Priam's Birdwing|Ornithoptera priamus : Papilionidae : Lepidoptera : Insecta : Arthropoda|||Indonesia, Ambon (= Amboina)||||1||adult|Herbert Eltringham Collection|||1
45823|NEWHM : 1993.H27|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods|missing, five legs missing|1|butterfly||||Priam's Birdwing|Ornithoptera priamus : Papilionidae : Lepidoptera : Insecta : Arthropoda|||Indonesia, Ambon (= Amboina)||||1||adult|Herbert Eltringham Collection|||1
45824|NEWHM : 1993.H28|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods|missing, one missing, missing|1|butterfly||||Priam's Birdwing|Ornithoptera priamus : Papilionidae : Lepidoptera : Insecta : Arthropoda|||Indonesia, Ambon (= Amboina)|||1|||adult|Herbert Eltringham Collection|||1
45825|NEWHM : 1993.H29|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly||||Priam's Birdwing|Ornithoptera priamus : Papilionidae : Lepidoptera : Insecta : Arthropoda|||Indonesia, Ambon (= Amboina)||||1||adult|J.M. Clayton Collection|||1
45826|NEWHM : 1993.H30|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods|ends missing|1|butterfly||||New Guinea Birdwing|Ornithoptera priamus poseidon : Papilionidae : Lepidoptera : Insecta : Arthropoda||||||1|||adult|J.J. Joicey Collection|||1
45827|NEWHM : 1993.H31|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods|missing|1|butterfly||||New Guinea Birdwing|Ornithoptera priamus poseidon? : Papilionidae : Lepidoptera : Insecta : Arthropoda|Eichhorn, A. J.|1925-01-|Papua New Guinea, New Britain, Falesea|||1|||adult|J.J. Joicey Collection|||1
45828|NEWHM : 1993.H32|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods|missing, most missing|1|butterfly||||New Guinea Birdwing|Ornithoptera priamus poseidon : Papilionidae : Lepidoptera : Insecta : Arthropoda|Pratt, C., Pratt, C.|1920-08-|Indonesia, Irian Jaya (= Dutch New Guinea), Cenderawasih (= Geelvink) Bay, Mefor Island||||1||adult|J.J. Joicey Collection|||1
45829|NEWHM : 1993.H33|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods|missing, thee legs missing|1|butterfly||||New Guinea Birdwing|Ornithoptera priamus poseidon : Papilionidae : Lepidoptera : Insecta : Arthropoda|Pratt, C., Pratt, C.|1920-09-|Indonesia, Irian Jaya (= Dutch New Guinea), Cenderawasih (= Geelvink) Bay, Mefor Island||||1||adult|J.J. Joicey Collection|||1
45830|NEWHM : 1993.H34|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods|missing, one leg missing|1|butterfly||||New Guinea Birdwing|Ornithoptera priamus poseidon : Papilionidae : Lepidoptera : Insecta : Arthropoda|Pratt, C., Pratt, C.|1920-09-|Indonesia, Irian Jaya (= Dutch New Guinea), Cenderawasih (= Geelvink) Bay, Noemgor Island||||1||adult|J.J. Joicey Collection|||1
45831|NEWHM : 1993.H35|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods|missing, three legs missing|1|butterfly||||New Guinea Birdwing|Ornithoptera priamus poseidon : Papilionidae : Lepidoptera : Insecta : Arthropoda|Pratt, C., Pratt, C.|1920-09-|Indonesia, Irian Jaya (= Dutch New Guinea), Cenderawasih (= Geelvink) Bay, Noemgor Island||||1||adult|J.J. Joicey Collection|||1
45832|NEWHM : 1993.H36|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods|missing|1|butterfly||||New Guinea Birdwing|Ornithoptera priamus poseidon : Papilionidae : Lepidoptera : Insecta : Arthropoda|Pratt, C., Pratt, C.|1920-09-|Indonesia, Irian Jaya (= Dutch New Guinea), Cenderawasih (= Geelvink) Bay, Noemgor Island||||1||adult|J.J. Joicey Collection|||1
45833|NEWHM : 1993.H37|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods|missing, three legs missing|1|butterfly||||New Guinea Birdwing|Ornithoptera priamus poseidon : Papilionidae : Lepidoptera : Insecta : Arthropoda|Pratt, C., Pratt, C.|1920-09-|Indonesia, Irian Jaya (= Dutch New Guinea), Cenderawasih (= Geelvink) Bay, Noemgor Island||||1||adult|J.J. Joicey Collection|||1
