irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ColPhysicalDescription|NarNarrative|GeoAge|GeoZone|GeoRock|ComName_tab|SciName|IdeDateIdentified|ColSum|ColCollectionDates|LocalSum|LocalPrecise|DimHeight|DimLength|DimWidth|DimDepth|DimDiameter|InsType|MulDescription|NumMulFiles
4522|NEWHM : G3.12|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by Thomas Atthey. Collected from Midderidge, Co. Durham|||||Spermatophyta Gymnospermae (?)|Spermatophyta & Gymnospermae (?) : : : : Spermatophyta||Atthey, Thomas||UK, England, Co. Durham (NE England), Midderidge|||||||||1
4524|NEWHM : G3.14|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by Duff. Collected from Midderidge, Co Durham (NE England)|||||Spermatophyta Gymnospermae (?)|Spermatophyta & Gymnospermae (?) : : : : Spermatophyta||Duff|1868|UK, England, Co. Durham (NE England), Midderidge|||||||||1
4526|NEWHM : G3.31|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by J. Wright. Collected from Fulwell Water Works, Tyne and Wear|||||Pteridophyta Equisetales|Pteridophyta & Equisetales : : : : Pteridophyta||Wright, J.||UK, England, Tyne and Wear, Fulwell Water Works|||||||||1
4527|NEWHM : G3.32|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected from Midderidge, Co. Durham||Permian (Late)||Marl Slate|Plantae|Plantae : : : :||||UK, England, Co. Durham (NE England), Midderidge|||||||||1
4528|NEWHM : G3.33|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by J. Wright. Collected from Cullercoats, Tyne and Wear|||||Pteridophyta Equisetales|Pteridophyta & Equisetales : : : : Pteridophyta||Wright, J.||UK, England, Cullercoats|||||||||1
4529|NEWHM : G3.34|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by J. Wright. Collected from Cullercoats, Tyne and Wear|||||Pteridophyta Equisetales|Pteridophyta & Equisetales : : : : Pteridophyta||Wright, J.||UK, England, Cullercoats|||||||||1
4530|NEWHM : G3.35|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by Duff. Collected from Midderidge, Co Durham (NE England)|||||Plantae Charophyta|Plantae & Charophyta : : : :||Duff||UK, England, Co. Durham (NE England), Midderidge|||||||||1
4532|NEWHM : G3.36|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by Duff. Collected from Midderidge, Co Durham (NE England)|||||Plantae|Plantae : : : :||Duff||UK, England, Co. Durham (NE England), Midderidge|||||||||1
4533|NEWHM : G3.37|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by Duff. Collected from Midderidge, Co Durham (NE England)|||||Plantae|Plantae : : : :||Duff||UK, England, Co. Durham (NE England), Midderidge|||||||||1
4539|NEWHM : G3.75|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||On the reverse of the slab are microsporophylls and antevsia zeilleri.|||||Plantae Pteridophyta Equisetales|Plantae & Pteridophyta & Equisetales : : : :||Harris, Professor T. M.||East Greenland, Scoresby Sound, Hurry Inlet, Tancredia River|||31.7|25.6|1.1||||1
4541|NEWHM : G3.77|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Seed Fern|Specimen of a fossil plant (Seed Fern), Asterotheca miltoni Artis, collected from the Farrington Series of Late Carboniferous, Westphalian D age from Writhlington Colliery, Radstock, Somerset (SW England). Collected by W.G. Challoner.|The leaves of extinct tree ferns were part of shrubs, scrambling creepers and trees that grew up to 10m tall. The plants are distinguished by the branching patterns and shapes of their leaves. They were important plants in the Carboniferous coal forests and usually grew on raised river banks. They were the earliest seed bearing plants. Male pollen was shed into the air and carried by the wind to the large female seeds.|Carboniferous (Late) & Westphalian D / 305 - 309 my||Farrington Series|Plantae Spermatophyta Gymnospermae Pteridospermatophyta|Plantae & Spermatophyta & Gymnospermae & Pteridospermatophyta : : : :||Challoner, W. G.||UK, England, Somerset (SW England), Radstock|Writhlington Colliery||||||||1
4543|NEWHM : G3.79|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Fern|Specimen of a fossil plant (fern), Asterotheca miltoni Artis, collected from the Coal Measures (in USA sense) of Late Carboniferous, Pennsylvanian, Bolsovian age from Coal City (near), Illinois (Mazon Creek), U.S.A.. Collected by W.G. Challoner.|Ferns are the most advanced, common, and varied type of plants that use spores for reproduction. They have underground stems with roots that produce large leaves known as fronds. This fossil specimen shows a very well preserved tip of a frond in a rocky nodule. Ferns were an important part of Coal Forest floras and since then have remained common plants in many different types of plant communities, particularly in tropical areas.|Carboniferous (Late) & Pennsylvanian & Bolsovian / 308 - 311 my||Coal Measures (in USA sense)|Plantae Pteridophyta Pteropsida|Plantae & Pteridophyta & Pteropsida : : : :||Challoner, W. G.||North America, USA, Illinois, Grundy, Coal City (near), Mazon Creek|||||||||2
4561|NEWHM : G11.41|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Fern|Specimen of a fossil plant (fern), Todites williamsoni, collected from the Sauzei Zone, Great Oolite Shale, Gristhorpe Member, Ravenscar Group of Middle Jurassic, Bajocian age from Gristhorpe Bay, North Yorkshire (NE England). Collected by J.L. Gooch, 1896.|Todites belongs to a group of living ferns called the Osmundales that first appeared in the Permian period about 250 million years ago. The group was important in the Jurassic period and is found today in humid tropical areas. It was a typical fern with a crown of fronds (leaves) up to 2 metres tall that grew out of a thick woody rhizome (root). This fossil shows compound leaves (leaves made up of smaller leaflets). These oval-shaped leaflets are called pinnules, and are arranged along a central stem.|Jurassic (Middle) & Bajocian / 170 - 171 my|Sauzei Zone|Great Oolite Shale & Gristhorpe Member & Ravenscar Group|Plantae Pteridophyta Pteropsida|Plantae & Pteridophyta & Pteropsida : : : :||Gooch, J. L.|1896|UK, England, North Yorkshire (NE England), Gristhorpe Bay|||||||||1
4565|NEWHM : G11.45|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Fern|Specimen of a fossil plant (fern), Coniopteris hymenophylloides, collected from the Sauzei Zone, Deltaic Series (?), Ravenscar Group, Cloughton Formation, Gristhorpe Member of Middle Jurassic, Bajocian age from Gristhorpe Bay, North Yorkshire (NE England).|This fern belongs to a group of plants known as the Filicales or 'true ferns'. They were very common and widespread in the Jurassic period about 170 million years ago. Most living species are typical ferns with the fronds (the leaves) growing out of a woody rhizome (root). They can be up to 2 metres tall and a few are actually small trees, known as tree ferns. This fossil shows the ends of a delicate, branching frond. It was found in rocks that were laid down in a river delta.|Jurassic (Middle) & Bajocian / 170 - 171 my|Sauzei Zone|Deltaic Series (?) & Ravenscar Group & Cloughton Formation & Gristhorpe Member|Plantae Pteridophyta Pteropsida|Plantae & Pteridophyta & Pteropsida : : : :||no data||UK, England, North Yorkshire (NE England), Gristhorpe Bay|||||||||1
4601|NEWHM : G11.81|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Bennettitales|Specimen of a fossil plant, Ptilophyllum pectinoides, collected from the Ravenscar Group (?) of Middle (?) Jurassic, Aalenian - Bathonian (?) age. Collected by William K. Loftus.|Ptilophyllum is a plant that produces seeds and belongs to the extinct group called the Bennettitales This group appeared in the Triassic period, were spread all over the world in the Jurassic period and died out in the late Cretaceous period about 70 million years ago. It was a shrub that grew to about 2 metres tall with leaves arranged in tufts at the end of stems. The fossil shows part of a compound leaf (a leaf made up of smaller leaflets) among lots of other plant debris.|Jurassic (Middle ?) & Aalenian - Bathonian (?) / 160 - 178 my (?)||Ravenscar Group (?)|Plantae Spermatophyta Gymnospermae|Plantae & Spermatophyta & Gymnospermae : : : :||Loftus, William K.||[irn: 1108]|||||||||1
4602|NEWHM : G11.82|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by William K. Loftus|||||Spermatophyta Gymnospermae|Spermatophyta & Gymnospermae : : : : Spermatophyta||Loftus, William K.||no locality data|||||||||1
4609|NEWHM : G11.89|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Cycad|Specimen of a fossil plant, Zamia pectinata Brongniart, collected from the Ravenscar Group (?) of Middle Jurassic, Aalenian - Bathonian age from Whitby (near), North Yorkshire (NE England). Collected by (Currie and Co.), 1902.|This fossil belongs to a living group of plants, the Cycadales (the Cycads). They first appeared in the Permian period about 250 million years ago, and were spread around the world in the Jurassic period about 170 million years ago. Like most cycads Zamia probably had a very short trunk with a crown of leaves and grew a few metres tall. Present day cycads grow very slowly and some live for more than 1,000 years. The specimen shows part of a compound leaf (a leaf made up of smaller leaflets).|Jurassic (Middle) & Aalenian - Bathonian / 160 - 178 my||Ravenscar Group (?)|Plantae Spermatophyta Gymnospermae|Plantae & Spermatophyta & Gymnospermae : : : :||(Currie and Co.)|1902|UK, England, North Yorkshire (NE England), Whitby (nr.)|||||||||1
4616|NEWHM : G11.96|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Cycad|Specimen of a fossil plant, Nilssonia compta, collected from the , Saltwick Formation (or Cloughton Formation) of Middle Jurassic, Aalenian - Bajocian age from Scarborough, North Yorkshire (NE England). Collected by William K. Loftus.|This fossil belongs to a living group of plants, the Cycadales (the Cycads). They first appeared in the Permian period about 250 million years ago, and were spread around the world in the Jurassic period about 170 million years ago. Nilsonia has a short stem with tufts of leaves attached to it. This fossil shows two leaves from such a tuft. Present day cycads grow very slowly and some live for more than 1,000 years.|Jurassic (Middle) & Aalenian - Bajocian / 170 - 178 my||Ravenscar Group (Lower Shale) & Saltwick Formation (or Cloughton Formation)|Plantae Spermatophyta Gymnospermae Cycadophytes|Plantae & Spermatophyta & Gymnospermae & Cycadophytes : : : :||Loftus, William K.||UK, England, North Yorkshire (NE England), Scarborough|||||||||1
4649|NEWHM : G12.29|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Conifer|Specimen of a fossil plant, Elatides williamsonis, collected from the Ravenscar Group (?) of Middle Jurassic, Aalenian - Bathonian (?) age from North Yorkshire (NE England). Collected by J.L. Gooch, 1896.|This fossil belongs to the Coniferales (the conifers), a living group of plants that appeared in the Carboniferous period about 300 million years ago and were most common in the Mesozoic (the Triassic, Jurassic and Cetaceous periods). Conifers (such as pine trees) are still very important today with over 600 species. They are particularly common in the Northern hemisphere. This fossils shows part of a stem with hooked scale-like leaves. The species is named after William Williamson who helped John Lindley and William Hutton prepare their famous books on the 'Fossil Flora of Great Britain' in 1835.|Jurassic (Middle) & Aalenian - Bathonian (?) / 160 - 178 my (?)||Ravenscar Group (?)|Plantae Spermatophyta Gymnospermae Coniferales|Plantae & Spermatophyta & Gymnospermae & Coniferales : : : :||Gooch, J. L.|1896|UK, England, North Yorkshire (NE England)|||||||||1
4673|NEWHM : G12.53|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Cycad|Specimen of a fossil plant, Nilssonia tenuicaulis, collected from the Sauzei Zone, , Cloughton Formation, Gristhorpe Member of Middle Jurassic, Bajocian age from Scarborough, North Yorkshire (NE England).|This fossil belongs to a living group of plants, the Cycadales that first appeared in the Permian. They were most diverse and abundant with a world-wide distribution in the Jurassic. Nilsonia probably had a very short trunk with a crown of leaves and grew a few metres in height. Present day cycads grow very slowly and some live for more than 1,000 years. The specimen shows part of a compound leaf with regularly spaced leaflets on a central stem.|Jurassic (Middle) & Bajocian / 170 - 171 my|Sauzei Zone|Ravenscar Group (Lower Shale) & Cloughton Formation & Gristhorpe Member|Plantae Spermatophyta Gymnospermae Cycadophytes|Plantae & Spermatophyta & Gymnospermae & Cycadophytes : : : :||no data||UK, England, North Yorkshire (NE England), Scarborough|||||||||1
4675|NEWHM : G12.55|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Cycad|Specimen of a fossil plant, Nilssonia syllis, collected from the Ravenscar Group, Saltwick Formation (or Cloughton Formation) of Middle Jurassic, Aalenian - Bajocian age from Scarborough, North Yorkshire (NE England).|This fossil belongs to a living group of plants, the Cycadales (the Cycads). They first appeared in the Permian period about 250 million years ago, and were spread around the world in the Jurassic period about 170 million years ago. Nilsonia has a short stem with tufts of leaves attached to it. This fossil shows parts of compound leaves (leaves made up of smaller leaflets), on a central stem.|Jurassic (Middle) & Aalenian - Bajocian / 170 - 178 my||Ravenscar Group & Saltwick Formation (or Cloughton Formation)|Plantae Spermatophyta Gymnospermae|Plantae & Spermatophyta & Gymnospermae : : : :||no data||UK, England, North Yorkshire (NE England), Scarborough|||||||||1
4692|NEWHM : G12.72|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected from Westoe, South Shields|||||Plantae Charophyta|Plantae & Charophyta : : : :||||UK, England, Tyne and Wear, South Shields, Westoe|||||||||1
4726|NEWHM : G13.06|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by Duff. Collected from Midderidge, Co Durham (NE England)|||||Spermatophyta Gymnospermae|Spermatophyta & Gymnospermae : : : : Spermatophyta||Duff||UK, England, Co. Durham (NE England), Midderidge|||||||||1
4760|NEWHM : G13.40|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by Kirkby. Collected from Claxheugh, Sunderland|||||Spermatophyta Gymnospermae|Spermatophyta & Gymnospermae : : : : Spermatophyta||Kirkby||UK, England, Sunderland, Claxheugh|||||||||1
4761|NEWHM : G13.41|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by Duff. Collected from Midderidge, Co Durham (NE England)|||||Spermatophyta Gymnospermae|Spermatophyta & Gymnospermae : : : : Spermatophyta||Duff||UK, England, Co. Durham (NE England), Midderidge|||||||||1
4783|NEWHM : G15.04|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by W. Hutton. Collected from Jarrow, Tyne and Wear (NE England)|||||Plantae Pteridophyta Equisetales|Plantae & Pteridophyta & Equisetales : : : :||Hutton, W.||UK, England, Tyne and Wear (NE England), Jarrow|Jarrow Colliery||||||||1
4784|NEWHM : G15.05|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by W. Hutton. Collected from Jarrow, Tyne and Wear (NE England)|||||Plantae Pteridophyta Equisetales|Plantae & Pteridophyta & Equisetales : : : :||Hutton, W.||UK, England, Tyne and Wear (NE England), Jarrow|Jarrow Colliery||||||||3
4785|NEWHM : G15.06|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by Duff. Collected from Etherley, Tyne and Wear|||||Plantae Pteridophyta Equisetales|Plantae & Pteridophyta & Equisetales : : : :||Duff||UK, England, Tyne and Wear, Etherley, Lands Pit|||||||||1
4786|NEWHM : G15.07|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by W. Hutton. Collected from Jarrow, Tyne and Wear (NE England)|||||Plantae Pteridophyta Equisetales|Plantae & Pteridophyta & Equisetales : : : :||Hutton, W.||UK, England, Tyne and Wear (NE England), Jarrow|Jarrow Colliery||||||||1
4787|NEWHM : G15.08|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by Eltringham. Collected from Crawcrook, Tyne and Wear|||||Plantae Pteridophyta Equisetales|Plantae & Pteridophyta & Equisetales : : : :||Eltringham||UK, England, Tyne and Wear, Crawcrook|Phoenix Brickworks||||||||1
4788|NEWHM : G15.09|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by W. Hutton. Collected from Low Moor, Yorkshire|||||Pteridophyta Pteridophyta Equisetales|Pteridophyta & Pteridophyta & Equisetales : : : : Pteridophyta||Hutton, W.||UK, England, Yorkshire, Low Moor|||||||||3
4789|NEWHM : G15.10|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Five leafy branchlets, of which three show basal articulations.|||||Plantae|Plantae : : : :||Hutton, W.||UK, England, Tyne and Wear, Felling|Felling Colliery||||||||1
4795|NEWHM : G15.16|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Stem with leaf-scars.|||||Plantae Spermatophyta Gymnospermae Cordiatales|Plantae & Spermatophyta & Gymnospermae & Cordiatales : : : :||Hutton, Wm||UK, England, Tyne and Wear|Jarrow Colliery||||||||1
4804|NEWHM : G26.66|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Type Artis, original label name Pecopteris [Alethopteris] lonchitica, type Schlotheim, tripinnate, pinnules long and narrow 3 mm up to 20mm by.|||||Pteridophyta Gymnospermopsida Pteridospermales Medullosaceae|Pteridophyta & Gymnospermopsida & Pteridospermales & Medullosaceae : : : : Pteridophyta||||UK, England, Northumberland and Durham Coalfield|||18.5|21|||||2
4806|NEWHM : G26.68|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Single pinna of a large frond.|||||Plantae|Plantae : : : :||Hutton, W.||UK, England, Northumberland, Whitley (north of)|||||||||1
4816|NEWHM : G26.78|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Section of trunk showing leaf-scars.|||||Lycophyta Lycopsida Lepidodendrales Lepidodendraceae Lycopodiaceae|Lycophyta & Lycopsida & Lepidodendrales & Lepidodendraceae & Lycopodiaceae : : : : Lycophyta|||||||||||||3
4821|NEWHM : G26.83|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Club Moss|Specimen of a fossil plant (club moss), Sigillaria mamillaris Brongniart, collected from the Coal Measures Group of Late Carboniferous, Westphalian age from Bishop Auckland, Co Durham (NE England). Collected by Culvert, 1871. Section of trunk showing leaf-scars.|The specimen is a piece of the trunk of a Club Moss tree. The regular pattern of markings are scars where grass-like leaves were attached directly to its trunk. In Sigillaria these leaf scars are arranged in columns. Club Mosses grew in a different way to present day trees and reached a height of more than 30 metres in 10 to15 years. They were among the most common plants in the tropical rain forests of the Carboniferous period.|Carboniferous (Late) & Westphalian / 305 - 315 my||Coal Measures Group|Plantae Pteridophyta Lycopsida|Plantae & Pteridophyta & Lycopsida : : : :||Culvert|1871|UK, England, Co. Durham (NE England), Bishop Auckland|||||||||1
4831|NEWHM : G26.93|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Cones.|||||Plantae Pteridophyta Lycopodiales|Plantae & Pteridophyta & Lycopodiales : : : :||||UK, England, Tyne and Wear, Crawcrook|||||||||1
4833|NEWHM : G26.95|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Part and counterpart.|||||Plantae Pteridophyta Lycopodiales|Plantae & Pteridophyta & Lycopodiales : : : :||||no locality data|||||||||1
4836|NEWHM : G26.98|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Club Moss|Specimen of a fossil plant (club moss), Lepidostrobus variabilis Lindley and Hutton, collected from the Coal Measures Group of Late Carboniferous, Westphalian, Duckmantian age. Branches showing foliage.|Club Mosses reproduced using spores that formed in cases called sporangia, which were often arranged spirally in a cone (strobilus). This fossils shows parts of the outside and sections of two cones that formed at the end of leafy shoots. Cones are identified by the type of spores that they contain. Male spores were free swimming and water was therefore needed for fertilisation. This was provided either by the humid conditions or standing bodies of water in the tropical rain forests.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my||Coal Measures Group|Plantae Pteridophyta Lycopsida|Plantae & Pteridophyta & Lycopsida : : : :||no data||[irn: 1108]|||||||||1
4837|NEWHM : G26.99|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Club Moss|Specimen of a fossil plant (club moss), Lepidostrobus variabilis Lindley and Hutton, collected from the Coal Measures Group of Late Carboniferous, Westphalian, Duckmantian age. Disparate foliage.|Club Mosses used spores to reproduce. The spores formed in cases called sporangia that were often arranged spirally in a cone known as a strobilus. The cones formed at the end of leafy shoots and are identified by the type of spores that they contain. Lepidostrobus cones contained single-sized microspores. Male spores were free swimming and water was therefore needed for fertilisation and provided either by the humid conditions or standing bodies of water in the tropical rain forests.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my||Coal Measures Group|Plantae Pteridophyta Lycopsida|Plantae & Pteridophyta & Lycopsida : : : :||||[irn: 1108]|||||||||1
4845|NEWHM : G27.07|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Club Moss|Specimen of a fossil plant (club moss), Lepidodendron aculeatum Sternberg, collected from the Coal Measures Group of Late Carboniferous, Westphalian age. Collected by (H.A.K. per Currie and Co.), 1902. Impression of leaf-scars on section of trunk.|The specimen is a fragment of the trunk of a Club Moss. Club Mosses could grow as tall as 40 metres, and looked like tall trees, with a crown of dense leafy branches at the very top of the trunk. Modern quillworts eventually evolved from some of the smaller clubmosses that survived. Fossils of Lepidodendron have a distinctive diamond-shaped pattern that is made up of leaf cushions, where leaves were shed from the trunk and branches. It is a common fossil in local rocks from the Coal Measures.|Carboniferous (Late) & Westphalian / 305 - 315 my||Coal Measures Group|Plantae Pteridophyta Lycopsida|Plantae & Pteridophyta & Lycopsida : : : :||(H.A.K. per Currie and Co.)|1902|[irn: 1108]|||||||||1
4848|NEWHM : G27.10|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Club Moss|Specimen of a fossil plant (club moss), Lepidophloios laricinus Sternberg, collected from the Modiolaris Zone, Middle Coal Measures, Low Main Seam of Late Carboniferous, Westphalian, Duckmantian age from Newsham Colliery, Blyth, Northumberland (NE England). Collected by Thomas Atthey. Section of bifurcating branch.|The specimen shows the stem of the Club Moss Lepidophloius in dark grey mudstone. It is covered with a regular pattern of rounded leaf cushions where leaves were fixed to it. The branches were developed in a crown at the top of a pole-like trunk. Club Mosses grew much faster than present day trees and could reach a height of 30 metres in 10 to 15 years. They were the dominant plants in the Carboniferous tropical rain forests.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my|Modiolaris Zone|Coal Measures Formation (Middle) & Low Main Seam|Plantae Pteridophyta Lycopsida|Plantae & Pteridophyta & Lycopsida : : : :||Atthey, Thomas||UK, England, Northumberland (NE England), Blyth|Newsham Colliery||||||||1
4860|NEWHM : G27.22|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Plaster cast of an external cast of a rhizophore with rootlet scars (original external cast now misplaced).|||||Lycophyta Lycopsida Lepidodendrales Bothrodendraceae Lepidodendraceae |Lycophyta & Lycopsida & Lepidodendrales & Bothrodendraceae & Lepidodendraceae & Sigillariaceae : : : : Lycophyta|||||||||||||1
4861|NEWHM : G27.23|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by 'B.J.'? & 'E.J.'|||||Plantae Pteridophyta Lycopodiales|Plantae & Pteridophyta & Lycopodiales : : : :||'B.J.'? & 'E.J.'|1903|no locality data|||||||||1
4874|NEWHM : G27.36|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Large section of trunk showing possible junction with branch.|||||Lycophyta Lycopsida Lepidodendrales Lepidodendraceae Lycopodiaceae|Lycophyta & Lycopsida & Lepidodendrales & Lepidodendraceae & Lycopodiaceae : : : : Lycophyta||||UK, England, Northumberland, Wooler, Doddington|||34|36|||||1
4875|NEWHM : G27.37|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Club Moss|Specimen of a fossil plant (club moss), Lepidodendron selaginoides Sternberg, collected from the Modiolaris Zone, Five Quarters Seam, Middle Coal Measures of Late Carboniferous, Westphalian, Duckmantian age from Cands Pit, Etherley, Co Durham (NE England). Collected by Thomas Atthey. Long branches showing foliage.|These thin stems are from the end of a branch in the crown of a Club Moss tree. The stems are covered by scale leaves that are attached directly to them. Club Mosses grew much faster than present day trees and Lepidodendron reaching maturity and a height of 40 metres in 10 to 15 years. They were the dominant plants in the Carboniferous tropical rain forests.|Carboniferous (Late) & Westphalian & Duckmantian / 311 - 313 my|Modiolaris Zone (?)|Five Quarters Seam & Coal Measures Formation (Middle)|Plantae Pteridophyta Lycopsida|Plantae & Pteridophyta & Lycopsida : : : :||Atthey, Thomas||UK, England, Co. Durham (NE England), Etherley, Cands Pit|||||||||1
4880|NEWHM : G27.42|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by Jos Taylor. Collected from Shiremoor, Tyne and Wear|||||Plantae Pteridophyta Filicales|Plantae & Pteridophyta & Filicales : : : :||Taylor, Jos||UK, England, Tyne and Wear, Shiremoor|||25||||||2
4902|NEWHM : G27.64|Natural Sciences|Palaeobiology|Palaeobotany|2|fossil plant||Part and counterpart.|||||Plantae Pteridophyta Lycopodiales|Plantae & Pteridophyta & Lycopodiales : : : :||Slater|1885-09-30|UK, England, Northumberland, Woodburn (nr.)|Quarry||||||||1
4931|NEWHM : G27.93|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Fossil plant collected by Abbs|||||Plantae Pteridophyta Lycopodiales|Plantae & Pteridophyta & Lycopodiales : : : :||Abbs||UK, England, Tyne and Wear, Cleadon|||||||||1
4945|NEWHM : G28.07|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Leaf.|||||Spermatophyta Gymnospermae|Spermatophyta & Gymnospermae : : : : Spermatophyta||Duff|1886|UK, England, Co. Durham (NE England), Midderidge|||||||||1
4952|NEWHM : G28.14|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Ullmannia bronni on back.|||||Plantae Spermatophyta Gymnospermae Cordiatales|Plantae & Spermatophyta & Gymnospermae & Cordiatales : : : :||Duff|1886|Newfield|||||||||1
4955|NEWHM : G28.17|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Seed Fern|Specimen of a fossil plant (Seed Fern) Alethopteris decurrens, and a plant (fern), Zonarites digitatus Artis, collected from the Coal Measures Group of Late Carboniferous, Westphalian age. Alethopteris pinnules up to 30mm long by 3mm broad, distinct midribs from which branch lateral veins at about right angles, some veins come straight off rachis. Alethopteris pinnules up to 30mm long by 3mm broad, distinct midribs from which branch lateral veins at about right angles, some veins come straight off rachis.|This large compound leaf or frond is made up of smaller irregularly-shaped leaflets Each leaflet has a stem with elongate pinnules (small individual leaves) with a well defined central vein. The fronds were attached directly to the stem of a shrub, scrambling creeper or a small tree. Seed Ferns were the first plants to have seeds for reproduction. They were important coal forest plants but became extinct in the Cretaceous. Usually they grew on raised banks alongside river channels.|Carboniferous (Late) & Westphalian / 305 - 315 my||Coal Measures Group|Plantae Spermatophyta Gymnospermae Pteridospermatophyta|Plantae & Spermatophyta & Gymnospermae & Pteridospermatophyta : : : :||no data||[irn: 1108]|||||||||1
4957|NEWHM : G28.19|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant|Wood|Fossil plant (wood) collected. Collected from Allesley, Near Coventry|||||Plantae Spermatophyta Gymnospermae Coniferales|Plantae & Spermatophyta & Gymnospermae & Coniferales : : : :||||UK, England, Coventry (nr.), Allesley||||18.5|||||2
4970|NEWHM : G31.41|Natural Sciences|Palaeobiology|Palaeobotany|1|fossil plant||Leaf.|||||Plantae Spermatophyta Angiospermae|Plantae & Spermatophyta & Angiospermae : : : Angiospermae :||Hart, E. L. De|1887|UK, Scotland, Isle of Mull, Ross of Mull, Ardtun|||||||||1
